"","id","review"
"572","rn283991798","I stayed here while in town for business. I was on the 28th floor, and there were several nice views of the city. The bed was very comfortable. I ate at the bar restaurant and also attended a meeting that was catered by the hotel. The food was good for hotel food. The people working at the hotel were friendly."
"573","rn283320240","I've been to dozens of hotels over the past couple of years. Many of them have been nice, and at a similar price of the JW Marriott. However, I'm not sure if it is because the hotel is newer, but it was one of the nicest hotels I've stayed in. The only minor issue is that I couldn't turn on..."
"574","rn283258599","Keandra, the hostess at the front of the restaurant and Eric behind the bar were very amazing to my husband and I. They went above and beyond for us, and made sure our visit was an experience to remember. Keandra attempted to get the pool hours extended for my husband and I. Eric was also very amazing at the bar..."
"575","rn283243696","KNown for its calamari,Had that a many times during my stay at indiana.But 4 times the food was over salty.They seldom took care of it.Alos the breakfast was not good.Not may itemss were served.Other wise the hotel is big and very good ambience"
"576","rn283073765","Great looking hotel with blue lights making it stand out from everything else in downdown Indianapolis. Stayed at the JW Marriott in a number of countries and the feel of an exclusive hotel certainly features here as well.
The overnight parting was a little expensive but worth it, to get the car back quickly. Check-in was fine and the rooms..."
"577","rn282934788","I stay at the JW often for business and pleasure. It is the best hotel in Indianapolis by far (I have stayed at many). It has an excellent gym, wonderful restaurants/bars, amazing staff, killer views. There is nothing not to love about this place."
"578","rn282775063","This is a really nice hotel. As soon as I entered I was escorted to a receptionist to checked it. The whole process took 3 minutes. Very efficient!! The rooms were nice and had no complaints. There is 2 restaurants with bars and Starbucks. I had the breakfast buffet one morning then chose Starbucks for the rest of my stay...."
"579","rn282685351","First time traveler to Indianapolis. This was a good location, as it is close to restaurants and shopping. A very nice area. The staff was friendly and went out of their way to meet my needs. I would stay there again."
"580","rn282436497","This is my 3rd year traveling to Indy for one night for a kid activity in June. I am always so impressed by the city and the liveliness on a summer Friday night. This was our first time staying at JW Marriott and while other hotels we stayed at in previous years were quite nice and nearby, we'll be back..."
"581","rn282353723","Stayed here for 3 nights for conference at the convention center. Check-in was efficient and nothing was too difficult for the staff. There was some confusion with the reservation and this was sorted out promptly and with a big smile.
The room was well appointed and overall well maintained. We had access to the executive lounge and the quality of..."
